"","genesysId","instCode","acceNumb","genus","anthesis1","anthrac","awns","basaltillr","branchangl","endosprmco","endosprmtx","endosprmty","exsertion","glumecolor","glumepubsc","heightunif","jdmidrib","kercolor","kercover","kerplump","kershape","mesocarp","midribcol","nodaltillr","paniclecom","paniclelgt","paniclerec","panicleshp","pericarpco","plantcol","planthgt","rust","seedtype"
"735",326870,"USA016","PI 586064","Sorghum",59,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",26,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",23,"Erect","Elliptical","White","Purple-red",180," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"736",326871,"USA016","PI 586311","Sorghum",45,"Resistant","None",1,"Erect","White","Completely starchy","Non-waxy",26,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","Yes","Semi-loose",37,"Erect","Lax","Red","Purple-red",170," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"737",326872,"USA016","PI 586346","Sorghum",56,"Resistant","None",2,"Drooping","White","Partly corneous","Non-waxy",30,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",38,"Erect","Lax","White","Purple-red",220," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"738",326873,"USA016","PI 586359","Sorghum",51,"Resistant","None",0,"Drooping","White","Partly corneous","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",26,"Erect","Lax","White","Red-purple",183," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"739",326874,"USA016","PI 586383","Sorghum",49,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",0,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-compact",13,"Erect","Oval","Red","Purple-red",118," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"740",326875,"USA016","PI 586403","Sorghum",47,"Resistant","None",1,"Erect","White","Partly corneous","Non-waxy",20,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","50% kernel covered","Plump","Round","Thin","Colorless","No","Compact",21,"Erect","Oval","Lemon yellow","Purple",136," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"741",326876,"USA016","PI 586450","Sorghum",50,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",13,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Juicy","Red","75% kernel covered","Plump","Round","Thick","Green","No","Semi-loose",29,"Erect","Elliptical","Red","Red",70," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"742",328207,"USA016","PI 457684","Sorghum",72,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",13,"Straw","Intermediate"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","75% kernel covered","Plump","Variable","Thin","Colorless","No","Semi-compact",47,"Erect","Elliptical","Lemon yellow","Red-purple",310," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"743",342718,"USA016","PI 585345","Sorghum",53,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",0,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-compact",22,"Erect","Elliptical","Red","Purple-red",57," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"744",342719,"USA016","PI 585346","Sorghum",49,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",4,"Straw","Intermediate","Very uniform","Dry","Yellow","50% kernel covered","Plump","Variable","Thin","Colorless","No","Semi-loose",32,"Erect","Elliptical","Lemon yellow","Red-purple",66," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"745",342720,"USA016","PI 585359","Sorghum",49,"Resistant","None",0,"Erect","Yellow","Partly corneous","Non-waxy",13,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","50% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-compact",35,"Erect","Elliptical","Lemon yellow","Mixed",62," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"746",342721,"USA016","PI 585418","Sorghum",63,"Resistant","None",1,"Drooping","White","Partly corneous","Sugary",15,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",35,"Erect","Lax","White","Purple-red",290," (2.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"747",342723,"USA016","PI 585439","Sorghum",58,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",6,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","Brown","75% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-loose",24,"Erect","Elliptical","Red","Purple-red",260," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"748",342724,"USA016","PI 585460","Sorghum",70,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",22,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",38,"Erect","Lax","White","Red",215," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"749",342725,"USA016","PI 585475","Sorghum",46,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-loose",37,"Erect","Elliptical","Red","Purple",180," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"750",342726,"USA016","PI 585488","Sorghum",63,"Resistant","Long",1,"Erect","White","Partly corneous","Non-waxy",0,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-compact",37,"Erect","Oval","Red","Purple-red",160," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"751",342728,"USA016","PI 585520","Sorghum",77,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",20,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thin","Colorless","Yes","Loose",45,"Erect","Elliptical","Red","Purple-red",280," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"752",342729,"USA016","PI 585534","Sorghum",74,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",10,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thin","Colorless","Yes","Loose",20,"Erect","Elliptical","Red","Purple-red",300," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"753",342730,"USA016","PI 585565","Sorghum",70,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",14,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Oval","Thick","Colorless","Yes","Loose",35,"Erect","Elliptical","Red","Red-purple",300," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"754",342731,"USA016","PI 585584","Sorghum",72,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-loose",40,"Erect","Elliptical","Red","Purple-red",280," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"755",342732,"USA016","PI 585609","Sorghum",67,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",0,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Round","Thin","Colorless","Yes","Semi-loose",30,"Erect","Elliptical","Red","Purple-red",290," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"756",342733,"USA016","PI 585614","Sorghum",63,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",0,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Oval","Thin","Colorless","No","Semi-loose",33,"Erect","Elliptical","Red","Purple-red",295," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"757",342734,"USA016","PI 585633","Sorghum",53,"Resistant","Long",1,"Drooping","White","Partly corneous","Non-waxy",17,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Purple","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",38,"Erect","Lax","White","Purple-red",190," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"758",342735,"USA016","PI 585667","Sorghum",51,"Resistant","None",2,"Erect","White","Partly corneous","Non-waxy",0,"Purple","Yes"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Kernel fully covered","Plump","Round","Thin","Colorless","Yes","Semi-compact",22,"Erect","Oval","White","Purple-red",159," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"759",342737,"USA016","PI 585716","Sorghum",39,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",27,"Erect","Lax","White","Purple",146," (1.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"760",342738,"USA016","PI 585742","Sorghum",61,"Resistant","Long",0,"Erect","White","Partly corneous","Non-waxy",19,"Purple","Yes"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-loose",17,"Erect","Oval","White","Purple-red",176," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"761",342739,"USA016","PI 585765","Sorghum",53,"Resistant","Long",1,"Drooping","White","Almost corneous","Non-waxy",18,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Juicy","White","Involuted","Plump","Oval","Thin","Colorless","No","Loose",37,"Erect","Lax","White","Red-purple",222," (2.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"762",342740,"USA016","PI 585807","Sorghum",49,"Resistant","Long",0,"Drooping","White","Partly corneous","Non-waxy",14,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","No","Loose",40,"Erect","Lax","White","Red-purple",196," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"763",342742,"USA016","PI 585874","Sorghum",53,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",22,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",40,"Erect","Lax","White","Purple-red",188," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"764",342743,"USA016","PI 585912","Sorghum",55,"Resistant","Short",1,"Drooping","White","Partly corneous","Non-waxy",30,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",40,"Erect","Lax","Red","Red",240," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"765",342744,"USA016","PI 585931","Sorghum",69,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",6,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",28,"Erect","Lax","Red","Red",246," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"766",342745,"USA016","PI 585935","Sorghum",79,"Resistant","Short",1,"Drooping","White","Almost corneous","Non-waxy",24,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",46,"Erect","Lax","White","Red-purple",370," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"767",342746,"USA016","PI 585963","Sorghum",77,"Resistant","Tip",2,"Drooping","White","Partly corneous","Non-waxy",23,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",37,"Erect","Lax","Red","Red",300," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"768",342748,"USA016","PI 586009","Sorghum",54,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",10,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thick","Colorless","Yes","Loose",32,"Erect","Lax","Red","Purple-red",310," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"769",342749,"USA016","PI 586011","Sorghum",57,"Resistant","Short",1,"Drooping","White","Partly corneous","Non-waxy",13,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Round","Thin","Colorless","No","Loose",42,"Erect","Lax","Red","Purple-red",180," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"770",342751,"USA016","PI 586125","Sorghum",51,"Resistant","None",0,"Drooping","White","Completely starchy","Non-waxy",18,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","No","Loose",28,"Erect","Lax","Red","Purple-red",180," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"771",342753,"USA016","PI 586165","Sorghum",55,"Resistant","None",2,"Drooping","White","Partly corneous","Non-waxy",25,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",37,"Erect","Lax","White","Purple",220," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"772",342754,"USA016","PI 586173","Sorghum",52,"Resistant","Long",0,"Drooping","White","Almost corneous","Non-waxy",30,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",35,"Erect","Lax","White","Red",220," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"773",342755,"USA016","PI 586176","Sorghum",52,"Resistant","None",0,"Erect","White","Completely starchy","Non-waxy",27,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thin","Colorless","Yes","Semi-loose",27,"Erect","Elliptical","Red","Purple",180,"Susceptible","Single"
"774",342756,"USA016","PI 586191","Sorghum",64,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",16,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",46,"Erect","Lax","White","Red",284," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"775",342757,"USA016","PI 586206","Sorghum",43,"Resistant","None",0,"Erect","White","Almost starchy","Non-waxy",31,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Oval","Thick","Colorless","Yes","Semi-loose",22,"Erect","Elliptical","Red","Red-purple",167," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"776",342759,"USA016","PI 586235","Sorghum",49,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",24,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Round","Thin","Colorless","Yes","Loose",34,"Erect","Lax","White","Red",167," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"777",342760,"USA016","PI 586237","Sorghum",51,"Resistant","Long",0,"Erect","White","Completely starchy","Non-waxy",15,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","Involuted","Plump","Round","Thin","Colorless","No","Semi-loose",30,"Erect","Elliptical","Red","Red-purple",195," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"778",342763,"USA016","PI 586280","Sorghum",47,"Resistant","None",1,"Drooping","White","Partly corneous","Non-waxy",30,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Segregating","Colorless","Yes","Loose",40,"Erect","Lax","White","Purple",210," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"779",342764,"USA016","PI 586326","Sorghum",43,"Resistant","None",2,"Erect","White","Completely starchy","Non-waxy",29,"Straw","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Red","Involuted","Plump","Oval","Thick","Colorless","Yes","Semi-loose",29,"Erect","Elliptical","Red","Purple",167," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"780",342765,"USA016","PI 586368","Sorghum",56,"Resistant","Long",2,"Drooping","White","Partly corneous","Non-waxy",26,"Black","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",27,"Erect","Lax","White","Purple",210," (4.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"781",342766,"USA016","PI 586401","Sorghum",49,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",16,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Round","Thick","Colorless","No","Semi-loose",18,"Erect","Elliptical","White","Red",170," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"782",342767,"USA016","PI 586417","Sorghum",69,"Resistant","Long",5,"Drooping","White","Almost corneous","Waxy",12,"Tan","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","Involuted","Plump","Oval","Thick","Colorless","Yes","Loose",33,"Erect","Lax","White","Red",180," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"783",342768,"USA016","PI 586466","Sorghum",62,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",13,"Purple","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","50% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",23,"Erect","Elliptical","Red","Red-purple",160," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"784",342769,"USA016","PI 586481","Sorghum",56,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",8,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Intermediate","White","50% kernel covered","Plump","Round","Thin","Colorless","Yes","Compact",18,"Erect","Oval","White","Red",135," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"785",358529,"USA016","PI 585307","Sorghum",50,"Resistant","None",2,"Erect","White","Partly corneous","Non-waxy",27,"Red","No"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Brown","75% kernel covered","Plump","Oval","Thick","Colorless","Yes","Semi-loose",24,"Erect","Elliptical","Red","Red",179," (3.5) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"786",358530,"USA016","PI 585338","Sorghum",46,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",6,"Straw","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-compact",28,"Erect","Elliptical","White","Purple-red",100," (3.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"787",358531,"USA016","PI 585410","Sorghum",67,"Resistant","Short",0,"Drooping","White","Partly corneous","Non-waxy",0,"Black","No"," (2.0) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","Yellow","Involuted","Plump","Oval","Thin","Colorless","Yes","Loose",37,"Erect","Lax","Lemon yellow","Purple-red",205," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
"788",358532,"USA016","PI 585422","Sorghum",60,"Resistant","None",0,"Erect","White","Partly corneous","Non-waxy",5,"Purple","Intermediate"," (1.5) (1.0 = Very uniform, 5.0 = Not uniform)","Dry","White","75% kernel covered","Plump","Round","Thick","Colorless","Yes","Semi-compact",33,"Erect","Elliptical","White","Purple-red",268," (4.0) (1.0 = Resistant, 5.0 = Susceptible)","Single"
